Name,Freq(MHz),PW(µs),Azimuth(º),Elevation(º),Power(dBm)
J,4438.16,9.37,318,-5.6,-49
S3,1367.965,29.83,37,0.0,-58
J,4393.215,9.25,205,-5.53,-35
J,4440.895,9.37,316,-13.66,-43
S3,1368.11,244.96,46,0.0,-56
S1,1425.92,4.3,279,0.0,-54
S1,1426.255,4.33,355,0.0,-47
S1,1426.08,225.85,341,0.0,-53
S3,1402.35,4.33,168,0.0,-46
J,4408.19,9.25,195,-0.32,-42
J,4403.05,9.25,205,-5.53,-35
J,4400.65,9.34,335,2.51,-52
J,4398.13,9.34,323,-4.07,-39
S4,4544.055,5.05,353,0.0,-59
S3,1411.195,4.45,193,0.0,-38
S1,1425.745,4.39,174,0.0,-24
S4,4544.085,4.81,327,-1.15,-46
J,4398.13,9.25,194,-1.53,-40
S1,1376.06,226.48,165,0.0,-23
S3,1411.155,4.33,189,0.0,-58
S1,1425.97,4.33,332,0.0,-23
J,4445.57,9.37,332,-1.55,-51
J,4405.57,9.25,205,-4.32,-35
S3,1368.11,245.14,25,0.0,-57
S4,4544.065,5.2,5,-8.01,-47
J,4440.94,9.37,320,-6.92,-47
J,4403.05,9.25,175,-39.19,-32
S1,1425.875,7.87,111,0.0,-10
J,4435.735,9.37,337,0.42,-54
S3,1411.115,4.57,226,0.0,-35
J,4400.68,9.34,119,11.25,-49
S1,1425.825,3.7,203,0.0,-8
S1,1425.63,6.55,7,0.0,-9
S1,1376.175,236.71,105,0.0,-12
J,4395.67,9.25,193,-0.32,-42
S1,1425.9,4.3,182,0.0,-62
S4,4544.045,5.2,27,-13.62,-40
S3,1368.13,245.14,345,0.0,-62
S4,4544.175,5.2,15,-2.22,-43
J,4435.9,9.37,320,-7.8,-46
S1,1425.97,4.42,320,0.0,-22
J,4440.9,9.34,204,0.0,-53
J,4440.725,9.34,198,0.0,-53
S1,1425.99,4.45,132,0.0,-26
J,4400.52,9.37,186,0.0,-57
S3,1367.35,300.43,156,0.0,-50
J,4400.68,9.34,39,0.0,-70
J,4408.09,9.25,215,-0.35,-37
J,4403.17,9.34,301,-10.12,-34
J,4405.92,9.25,193,-0.32,-42
J,4408.1,9.25,175,-37.68,-32
J,4395.64,9.37,240,26.1,-32
J,4398.1,9.25,211,-3.13,-36
S1,1376.315,229.3,111,0.0,-10
S4,4544.095,5.2,24,-4.15,-44
J,4400.51,9.34,323,-4.07,-38
J,4403.43,9.34,332,3.8,-50
J,4443.15,9.37,307,-14.08,-43
J,4398.04,9.25,178,-39.19,-32
J,4403.04,9.25,202,-6.02,-38
F,4331.605,1.6,336,0.0,-41
S4,4544.075,5.2,49,-7.84,-34
J,4400.63,9.34,104,-7.06,-47
S3,1411.225,4.42,101,0.0,-62
S1,1425.68,4.3,332,0.0,-23
S1,1376.285,4.39,182,0.0,-24
J,4405.875,9.25,205,-5.53,-35
J,4393.285,9.16,140,3.4,-53
S4,4544.065,5.26,302,0.95,-40
S3,1368.195,246.13,22,0.0,-41
S3,1411.155,4.39,19,0.0,-64
J,4400.57,9.25,189,0.0,-44
J,4440.66,9.37,307,-16.29,-43
S3,1411.195,4.45,213,0.0,-47
J,4408.16,9.34,329,2.66,-51
J,4398.4,9.25,195,-3.82,-39
J,4440.725,9.34,198,0.0,-53
J,4408.16,9.25,201,-5.9,-38
J,4438.19,9.37,304,-14.95,-44
J,4405.6,9.34,323,-4.07,-39
J,4405.745,9.25,194,-46.61,-32
F,4331.41,1.78,232,0.0,-24
J,4403.285,9.25,201,-30.65,-34
S4,4544.185,5.2,29,-17.93,-38
J,4400.815,9.25,208,-4.32,-35
S4,4544.055,5.2,21,-5.35,-42
J,4395.58,9.25,175,-32.35,-32
J,4395.68,9.34,207,10.41,-45
J,4400.63,9.25,190,0.0,-47
J,4403.13,9.34,207,12.11,-45
J,4400.755,9.34,207,14.1,-46
F,4331.37,1.9,0,0.0,-127
J,4440.63,9.37,320,-4.29,-49
J,4400.64,9.25,192,-1.53,-40
F,4331.41,1.84,45,0.0,-40
S3,1411.165,4.39,211,0.0,-55
J,4448.02,9.37,332,-1.55,-52
S3,1411.215,4.33,20,0.0,-68
J,4405.62,9.25,189,0.0,-43
J,4403.11,9.34,333,2.51,-52
J,4400.6,9.25,217,-0.35,-37
J,4403.19,9.34,323,-6.79,-37
S1,1425.9,4.03,199,0.0,-62
J,4398.1,9.25,193,-0.5,-39
J,4395.65,9.37,16,2.23,-52
J,4445.855,9.37,322,-7.8,-46
J,4398.1,9.25,213,-0.35,-37
F,4331.39,1.93,307,0.0,-20
J,4445.695,9.37,323,-6.52,-47
S3,1411.135,4.24,18,0.0,-68
S4,4544.055,5.2,1,-3.4,-46
J,4440.64,9.37,319,-7.73,-45
J,4400.58,9.34,213,6.85,-46
J,4403.01,9.25,205,-5.53,-35
S1,1426.08,225.85,341,0.0,-53
J,4435.63,9.37,330,-2.65,-52
J,4395.845,9.25,197,-3.79,-38
J,4405.65,9.37,231,18.2,-32
S4,4544.105,5.2,33,-5.12,-42
J,4398.325,9.25,199,-6.48,-38
S4,4544.075,5.05,36,-7.28,-42
F,4331.38,1.63,0,-32.7,-10
J,4405.845,9.25,197,-3.79,-38
J,4398.315,9.16,146,3.4,-52
S3,1368.11,245.35,205,0.0,-67
J,4403.13,9.34,332,2.51,-50
J,4405.785,9.34,323,-4.07,-39
J,4393.04,9.25,196,-1.53,-40
F,4331.43,1.6,338,0.0,-33
S1,1376.315,226.09,6,0.0,-35
S3,1368.17,245.14,343,0.0,-40
S4,4544.085,5.2,6,-3.4,-45
F,4331.4,1.72,178,0.0,-19
J,4403.05,9.34,326,6.18,-44
S3,1368.12,246.13,53,0.0,-49
S4,4544.075,5.2,29,-15.69,-38
S3,1411.165,4.39,22,0.0,-48
J,4398.09,9.25,192,-0.32,-42
S4,4544.075,5.2,31,-5.12,-42
J,4438.06,9.37,318,-5.6,-49
J,4438.195,9.37,320,-6.52,-47
J,4400.58,9.25,189,-1.35,-43
S4,4544.055,5.2,86,4.95,-40
F,4331.52,1.6,336,0.0,-28
J,4438.1,9.37,337,-1.05,-53
J,4398.355,9.34,323,0.09,-39
J,4395.57,9.25,195,-3.82,-39
S1,1376.155,226.15,249,0.0,-23
J,4403.325,9.25,175,-37.68,-32
S3,1411.225,4.42,66,0.0,-46
J,4408.06,9.25,195,-0.32,-42
J,4398.11,9.37,240,24.61,-32
J,4403.09,9.37,246,29.23,-32
J,4443.305,9.37,307,-18.4,-43
J,4405.785,9.25,199,-6.48,-38
S3,1368.05,246.13,262,0.0,-59
J,4408.385,9.34,327,5.05,-47
J,4403.335,9.37,293,26.93,-31
J,4400.61,9.34,335,2.51,-52
S3,1411.185,4.48,107,0.0,-46
J,4403.325,9.34,320,-6.79,-37
S1,1375.855,4.33,8,0.0,-59
S3,1369.125,30.7,243,0.0,-55
J,4403.0,9.25,217,-0.35,-37
J,4403.15,9.25,189,-1.35,-43
F,4333.735,1.57,312,0.0,-41
J,4403.18,9.16,146,1.05,-51
J,4445.59,9.37,322,-7.8,-46
J,4435.66,9.37,301,-14.95,-44
J,4400.825,9.25,201,-6.48,-38
J,4438.14,9.37,313,-19.96,-43
S4,4544.065,4.81,331,0.32,-46
F,4331.525,1.63,17,0.0,-35
S3,1411.185,4.72,68,0.0,-44
J,4438.355,9.37,307,-16.29,-43
S3,1411.145,4.57,337,0.0,-54
J,4438.06,9.37,320,-6.52,-46
J,4400.66,9.16,146,2.13,-51
J,4435.63,9.37,330,-4.98,-53
S4,4544.055,5.2,35,-7.68,-35
J,4443.51,9.37,287,-8.44,-45
S4,4544.055,5.5,229,0.0,-42
S3,1411.155,4.51,61,0.0,-44
J,4440.61,9.34,196,0.0,-52
J,4393.13,9.37,246,29.23,-32
J,4395.67,9.34,207,10.72,-45
S4,4544.115,5.26,314,-3.0,-47
J,4395.64,9.25,194,-1.53,-40
J,4405.66,9.25,191,-1.35,-42
S3,1399.115,4.39,19,0.0,-48
J,4403.1,9.25,191,-1.35,-42
J,4398.08,9.34,323,0.09,-40
J,4395.9,9.34,326,2.66,-49
S4,4544.025,5.05,42,0.0,-48
J,4408.365,9.34,310,-6.77,-34
F,4331.45,1.6,191,0.0,-59
J,4398.05,9.34,207,11.43,-45
S4,4544.075,5.26,320,-7.1,-46
S4,4544.065,5.47,0,0.0,-127
J,4443.285,9.37,326,-3.96,-52
S3,1411.155,4.48,183,0.0,-64
J,4408.11,9.25,195,-2.8,-39
J,4393.07,9.25,217,-0.35,-37
J,4400.66,9.34,108,-6.43,-46
J,4400.6,9.34,211,8.04,-46
J,4435.695,9.37,320,-6.52,-47
S3,1411.125,4.45,93,0.0,-45
J,4448.41,9.37,320,-6.92,-47
J,4403.07,9.25,195,-0.5,-39
S1,1376.33,225.79,337,0.0,-27
J,4400.64,9.25,189,-1.35,-43
S3,1411.145,4.45,139,0.0,-74
S4,4544.045,4.81,327,-6.51,-44
J,4408.15,9.37,229,10.76,-33
J,4405.58,9.34,335,2.51,-52
S3,1411.215,4.72,76,0.0,-57
J,4403.235,9.34,307,-7.02,-34
S1,1376.155,226.18,203,0.0,-11
S3,1411.03,4.33,281,0.0,-60
J,4398.11,9.34,213,8.04,-46
S3,1411.145,4.45,0,0.0,-68
J,4438.325,9.37,310,-19.96,-43
J,4435.725,9.37,339,0.42,-54
J,4398.07,9.25,201,-5.9,-38
J,4408.08,9.34,323,-6.79,-37
F,4331.305,1.6,148,0.0,-36
S1,1425.98,226.12,338,0.0,-7
S4,4544.02,5.23,343,4.92,-57
S1,1425.845,225.91,350,5.91,-6
S3,1411.175,4.33,281,0.0,-63
J,4395.67,9.25,189,-1.35,-42
J,4395.885,9.25,193,-0.5,-39
J,4403.04,9.25,217,-0.35,-37
J,4400.6,9.34,320,-6.79,-37
J,4405.715,9.34,207,10.41,-45
J,4393.13,9.25,197,-3.79,-38
J,4403.205,9.34,106,-8.07,-48
S1,1376.4,226.03,65,0.0,-64
J,4405.795,9.25,197,-3.79,-38
S2,1388.675,301.3,108,0.0,-44
J,4403.355,9.34,329,2.66,-51
J,4408.12,9.34,324,8.47,-45
S1,1376.155,226.78,188,0.0,-25
J,4440.69,9.37,324,-1.55,-50
J,4445.6,9.37,310,-21.32,-43
J,4400.865,9.34,207,10.41,-45
J,4435.845,9.37,319,-7.73,-45
S1,1425.91,4.33,83,0.0,-39
J,4398.07,9.25,194,-1.53,-40
J,4398.04,9.25,205,-5.53,-35
S1,1425.94,4.27,100,-7.87,-58
J,4403.12,9.37,225,3.56,-36
J,4405.64,9.25,197,-3.79,-38
J,4443.01,9.37,319,-6.52,-47
J,4395.68,9.37,19,0.0,-52
S4,4544.075,5.2,351,-7.01,-46
J,4400.835,9.34,310,-8.03,-34
S4,4544.055,5.2,18,-2.22,-43
J,4403.14,9.34,326,2.14,-43
J,4393.4,9.34,102,-11.16,-46
J,4405.855,9.34,207,10.72,-45
J,4403.12,9.25,192,-0.32,-42
J,4440.705,9.34,194,0.0,-52
J,4395.805,9.34,326,2.14,-43
S3,1411.275,4.57,23,0.0,-52
S1,1425.69,4.39,302,0.0,-65
J,4398.06,9.25,211,-1.4,-36
J,4402.98,9.25,205,-4.32,-35
J,4405.825,9.34,327,8.47,-45
J,4408.335,9.25,189,-1.35,-43
J,4448.08,9.37,323,-6.52,-47
S3,1397.57,300.4,235,0.0,-57
J,4393.14,9.25,208,-9.3,-35
J,4393.275,9.25,215,-0.35,-37
S1,1426.0,4.3,333,0.0,-23
J,4405.58,9.37,295,37.19,-31
S4,4544.01,5.05,39,-4.22,-33
J,4433.205,9.37,298,-14.95,-44
S3,1399.115,30.28,19,0.0,-48
S3,1411.135,4.39,76,0.0,-48
J,4438.365,9.37,316,-18.2,-43
S4,4544.045,5.2,18,-2.22,-43
J,4400.6,9.28,160,0.0,-60
S4,4544.085,5.05,353,0.0,-59
J,4398.13,9.34,210,11.09,-46
J,4400.805,9.37,293,26.93,-31
J,4445.95,9.37,320,-5.47,-47
J,4440.57,9.37,316,-14.84,-44
J,4398.14,9.34,209,12.51,-45
J,4443.19,9.37,319,-7.8,-45
J,4445.695,9.37,326,-3.96,-52
F,4331.44,1.63,18,0.0,-10
S3,1411.185,4.51,31,0.0,-39
J,4400.57,9.25,204,-17.52,-34
J,4403.11,9.34,211,11.03,-46
J,4398.06,9.25,189,-1.35,-43
J,4405.63,9.25,213,-0.35,-37
J,4408.06,9.25,212,-1.42,-38
J,4400.795,9.25,199,-3.79,-38
S1,1426.1,10.9,18,0.0,-28
S1,1425.93,4.33,49,0.0,-37
J,4400.68,9.37,19,0.0,-52
F,4331.45,1.6,336,0.0,-33
J,4405.66,9.25,193,-0.5,-40
F,4331.45,1.87,0,-8.44,-30
S3,1368.11,245.14,349,0.0,-48
S3,1411.125,4.45,60,0.0,-66
J,4405.61,9.25,203,-6.02,-38
J,4403.14,9.25,195,-0.5,-39
S3,1411.175,4.51,247,0.0,-50
S4,4544.02,5.05,353,0.0,-59
J,4405.845,9.37,9,2.38,-49
F,4331.4,1.87,343,0.0,-32
J,4408.44,9.34,210,5.35,-47
J,4405.69,9.34,209,12.51,-45
J,4405.66,9.34,211,9.8,-46
S4,4544.095,5.05,359,0.0,-50
F,4331.285,1.72,0,0.0,-127
S3,1404.145,4.3,41,0.0,-54
S3,1411.175,4.33,277,0.0,-61
J,4400.63,9.37,12,3.45,-53
J,4395.63,9.25,196,-0.5,-40
S3,1399.145,4.3,187,0.0,-56
J,4405.67,9.34,106,-9.22,-48
S4,4544.065,5.2,29,-15.74,-38
J,4408.17,9.25,189,0.0,-44
S1,1376.33,226.27,9,0.0,-32
F,4333.735,1.57,316,0.0,-41
S3,1411.125,4.45,44,0.0,-46
J,4403.08,9.34,332,2.51,-51
J,4393.1,9.25,189,0.0,-43
S1,1376.38,226.03,239,0.0,-60
J,4440.68,9.37,316,-13.66,-43
S4,4544.065,5.5,15,-2.38,-45
J,4398.19,9.25,189,0.0,-44
S1,1375.885,4.51,7,0.0,-57
S2,1388.765,30.88,221,0.0,-45
S3,1411.135,4.45,16,0.0,-68
S1,1425.94,4.33,9,0.0,-37
S4,4544.115,5.5,18,-1.22,-45
S3,1367.965,245.23,41,0.0,-55
S1,1425.63,4.24,357,0.0,-17
J,4403.11,9.25,199,-3.79,-38
J,4400.785,9.34,25,0.0,-67
J,4395.64,9.25,208,-9.3,-34
J,4400.64,9.34,107,-5.84,-46
S2,1431.295,30.97,79,0.0,-60
J,4403.12,9.34,207,11.97,-45
J,4403.16,9.34,207,10.41,-45
J,4405.855,9.25,182,-39.19,-32
S3,1368.205,246.13,246,0.0,-53
S4,4544.055,5.2,351,-5.36,-46
S4,4544.075,5.2,15,-2.22,-43
J,4408.255,9.25,216,-0.35,-37
J,4400.62,9.37,293,30.25,-31
J,4398.14,9.16,146,1.05,-51
J,4393.13,9.25,191,-1.35,-42
S1,1376.215,226.21,269,0.0,-11
J,4400.66,9.28,162,4.89,-57
J,4400.59,9.34,151,0.0,-56
J,4445.65,9.37,339,-1.05,-53
J,4395.68,9.25,191,-1.35,-42
S4,4544.055,5.2,31,-5.12,-42
J,4400.93,9.34,323,0.09,-40
J,4405.65,9.25,189,-1.35,-43
J,4400.56,9.34,332,3.8,-50
J,4395.62,9.25,214,-1.4,-36
J,4405.63,9.25,193,-0.32,-42
S1,1425.885,4.45,158,0.0,-27
J,4400.65,9.25,192,-0.32,-42
S4,4544.075,5.2,15,-2.22,-43
J,4405.62,9.37,159,17.36,-49
S3,1368.05,246.13,80,0.0,-49
J,4403.16,9.25,202,-3.62,-38
S1,1376.125,248.38,104,0.0,-11
J,4403.14,9.25,197,-3.79,-38
J,4433.09,9.37,324,-4.1,-49
J,4400.59,9.37,225,3.56,-36
S3,1368.14,245.5,0,0.0,-127
J,4395.56,9.34,327,8.47,-45
J,4398.285,9.25,211,-1.4,-36
J,4435.67,9.37,337,-1.05,-52
J,4435.875,9.37,307,-16.09,-43
S3,1411.195,4.51,35,0.0,-51
S4,4544.065,5.2,351,-7.01,-47
J,4438.195,9.37,320,-6.52,-46
J,4398.06,9.25,215,-0.35,-37
J,4403.11,9.25,212,-1.42,-37
J,4405.61,9.34,111,-9.48,-44
S1,1376.305,226.12,345,0.0,-26
J,4398.275,9.25,195,-1.61,-39
J,4395.54,9.25,205,-4.32,-35
S4,4544.065,5.2,24,-4.1,-42
J,4440.95,9.37,319,-6.52,-47
S1,1425.95,4.27,22,0.0,-29
F,4331.45,1.63,2,0.0,-41
S3,1411.145,4.45,6,0.0,-62
S3,1397.66,300.22,49,0.0,-127
F,4331.42,1.78,0,-8.44,-34
S4,4544.075,5.05,1,0.0,-46
J,4403.395,9.16,146,2.13,-52
J,4405.64,9.25,191,-0.32,-42
S1,1376.175,226.03,6,0.0,-51
J,4440.58,9.34,204,0.0,-52
J,4408.16,9.25,202,-6.02,-38
J,4398.15,9.25,208,-4.32,-35
J,4435.9,9.37,316,-11.18,-43
J,4438.09,9.37,316,-12.25,-43
S3,1368.14,245.5,41,0.0,-61
S1,1425.95,4.33,219,0.0,-56
S4,4544.075,5.2,5,-8.01,-47
J,4440.855,9.37,333,-2.65,-52
J,4395.845,9.25,194,-46.61,-32
F,4331.41,1.66,34,0.0,-6
S1,1425.865,4.33,356,0.0,-52
S3,1368.17,245.14,345,0.0,-40
J,4403.315,9.34,326,1.1,-40
J,4393.18,9.34,323,-2.04,-39
J,4440.61,9.37,307,-14.08,-43
J,4400.62,9.34,313,-6.77,-35
S1,1425.875,4.39,186,0.0,-9
S1,1376.32,226.0,6,0.0,-44
S3,1394.115,30.25,60,0.0,-60
J,4398.12,9.25,178,-39.19,-32
F,4331.545,1.84,0,-33.05,-19
S4,4544.105,5.2,15,-2.22,-43
S4,4544.065,5.2,21,-4.1,-42
J,4395.62,9.25,195,-2.76,-39
S3,1368.11,245.35,192,0.0,-70
J,4405.875,9.25,216,-1.42,-37
J,4400.63,9.34,210,5.35,-47
J,4395.63,9.25,189,0.0,-44
J,4408.14,9.34,323,0.09,-39
S3,1411.175,4.48,92,0.0,-36
J,4408.07,9.25,193,-0.32,-42
J,4448.385,9.37,337,0.42,-54
J,4400.65,9.34,34,0.0,-61
S1,1425.94,4.24,345,0.0,-29
S1,1425.93,4.39,358,0.0,-66
J,4440.715,9.37,342,13.53,-60
J,4408.11,9.25,192,-0.32,-42
J,4395.59,9.25,207,-2.42,-38
S4,4544.075,5.05,359,0.0,-52
J,4398.17,9.37,295,42.96,-31
J,4395.52,9.25,195,-2.8,-39
J,4395.61,9.34,99,11.25,-48
S1,1425.9,4.45,137,0.0,-26
J,4393.285,9.25,195,-0.32,-42
S1,1425.93,4.3,344,0.0,-54
J,4395.66,9.34,207,12.51,-45
S3,1411.135,4.3,46,0.0,-47
J,4398.11,9.34,210,9.46,-46
J,4405.64,9.25,189,-1.35,-42
S1,1376.34,225.91,340,0.0,-25
J,4395.62,9.34,320,-6.79,-37
J,4403.06,9.25,201,-7.71,-38
J,4395.65,9.25,211,-1.4,-36
J,4393.4,9.34,210,12.69,-46
J,4398.295,9.25,189,0.0,-43
S3,1411.275,4.51,162,0.0,-55
J,4398.11,9.34,332,3.8,-50
J,4395.55,9.34,323,0.09,-40
J,4395.865,9.25,192,-0.32,-42
J,4393.08,9.25,205,-2.42,-38
S3,1411.155,4.63,227,0.0,-127
J,4398.345,9.34,323,-4.07,-39
J,4400.66,9.34,27,0.0,-60
S3,1368.11,245.38,281,0.0,-71
J,4405.62,9.34,323,-4.07,-38
S3,1411.305,4.51,6,0.0,-56
J,4393.09,9.25,188,-21.0,-34
J,4403.14,9.25,214,-1.4,-36
S3,1402.3,300.4,78,0.0,-57
J,4403.13,9.34,207,11.43,-45
J,4400.6,9.34,99,-10.54,-53
J,4395.62,9.25,193,-0.5,-39
J,4400.64,9.34,207,12.51,-45
J,4405.54,9.25,202,-3.62,-38
S3,1411.185,4.63,194,0.0,-49
J,4405.66,9.34,326,3.19,-43
J,4398.46,9.16,146,1.05,-51
J,4395.68,9.34,108,-13.58,-45
F,4331.47,1.9,341,0.0,-33
S1,1376.175,225.97,337,0.0,-50
J,4405.57,9.34,330,3.81,-47
F,4333.735,1.57,320,0.0,-127
F,4331.4,1.6,222,0.0,-23
J,4400.67,9.25,189,0.0,-44
J,4445.69,9.37,339,0.42,-54
J,4433.11,9.37,319,-7.73,-45
J,4438.44,9.37,316,-12.25,-43
S4,4544.085,4.81,330,-3.88,-44
J,4408.1,9.25,195,-0.32,-42
J,4408.365,9.25,217,-0.35,-37
S3,1368.13,245.35,191,0.0,-54
J,4400.93,9.34,99,-10.54,-48
S3,1411.155,4.51,19,0.0,-52
J,4403.18,9.34,209,11.03,-45
J,4403.1,9.34,323,-2.04,-39
J,4408.13,9.25,201,-6.02,-38
S1,1376.145,234.85,27,0.0,-39
S4,4544.075,5.2,18,-2.22,-43
S3,1411.105,4.48,101,0.0,-37
J,4438.16,9.37,316,-12.25,-43
J,4400.59,9.25,217,-0.35,-37
J,4445.96,9.37,320,-6.52,-46
F,4331.38,1.6,335,0.0,-39
J,4405.65,9.25,191,-0.32,-42
S4,4544.075,5.26,299,0.95,-40
J,4438.05,9.37,301,-14.95,-44
J,4393.335,9.25,196,-1.53,-40
J,4393.07,9.25,199,-3.79,-38
J,4438.41,9.37,319,-7.73,-45
J,4438.13,9.37,339,-2.33,-52
S1,1425.94,4.39,275,0.0,-53
J,4408.13,9.25,217,-0.35,-37
J,4400.715,9.34,18,0.0,-60
J,4400.64,9.25,205,-6.02,-38
J,4403.15,9.34,332,3.8,-50
J,4400.56,9.25,192,-41.18,-32
J,4393.16,9.34,207,11.43,-45
S3,1411.145,4.45,160,0.0,-57
J,4443.47,9.37,335,-3.61,-52
J,4395.825,9.34,326,1.1,-42
J,4398.04,9.25,208,-5.53,-35
J,4400.795,9.34,116,11.25,-56
J,4403.375,9.25,196,-0.5,-40
J,4405.61,9.25,216,-0.35,-37
S3,1411.185,4.57,347,0.0,-59
F,4331.34,1.57,152,0.0,-50
S4,4544.075,5.2,4,-3.4,-46
J,4400.895,9.37,190,0.0,-56
J,4400.885,9.34,332,2.51,-51
S3,1368.05,245.47,23,0.0,-51
S3,1411.145,4.45,8,0.0,-62
J,4395.705,9.37,19,0.0,-52
S1,1376.08,226.18,197,0.0,-24
J,4403.1,9.25,195,-0.32,-42
J,4398.11,9.25,196,-0.5,-40
S3,1368.12,4.48,20,0.0,-41
J,4395.64,9.34,323,-4.07,-39
J,4395.62,9.25,199,-5.24,-38
S4,4544.065,5.5,11,-2.38,-43
J,4401.225,9.34,14,0.0,-60
J,4393.08,9.25,205,-6.02,-38
S1,1376.195,4.24,358,0.0,-19
J,4395.56,9.37,12,2.23,-51
S3,1368.05,245.47,22,0.0,-66
J,4400.6,9.34,207,12.11,-45
S3,1411.01,4.39,232,0.0,-38
J,4440.93,9.37,318,-4.29,-49
J,4400.865,9.25,202,-4.72,-38
J,4400.64,9.28,138,4.42,-56
S3,1411.175,4.45,204,0.0,-45
J,4403.09,9.34,207,11.43,-45
S1,1376.04,226.21,106,0.0,-10
J,4440.68,9.37,316,-13.66,-43
S4,4544.085,4.81,328,-2.58,-44
J,4408.265,9.25,201,-4.7,-38
S3,1368.13,245.32,51,0.0,-58
J,4400.63,9.34,313,-6.77,-35
S3,1411.185,4.42,84,0.0,-42
J,4443.225,9.37,319,-5.48,-47
J,4400.835,9.25,193,-0.5,-39
S3,1411.1,4.45,181,0.0,-39
S3,1368.1,245.5,24,0.0,-65
J,4405.815,9.25,213,-0.35,-37
S1,1425.95,4.27,346,0.0,-31
J,4398.05,9.25,197,-3.79,-38
J,4398.13,9.34,213,8.3,-46
J,4400.66,9.34,331,4.92,-54
J,4403.11,9.25,196,-1.53,-41
J,4438.195,9.37,316,-11.18,-43
J,4398.205,9.37,14,0.0,-55
J,4393.13,9.34,326,6.18,-44
J,4398.06,9.34,304,-8.55,-34
J,4395.68,9.34,210,9.04,-45
J,4400.855,9.25,189,-1.35,-43
J,4438.07,9.37,318,-5.6,-49
J,4395.805,9.25,208,-20.02,-34
J,4405.9,9.25,195,-3.82,-39
S1,1375.69,237.67,105,0.0,-11
S4,4544.145,5.2,55,-5.38,-29
J,4400.795,9.37,306,41.59,-32
J,4400.885,9.34,105,-5.84,-47
S4,4544.055,4.81,334,0.32,-46
S1,1425.9,4.3,249,0.0,-57
S3,1368.11,245.14,18,0.0,-58
S3,1411.125,4.57,353,0.0,-60
J,4405.62,9.34,301,-8.98,-34
J,4448.14,9.37,307,-16.09,-43
S3,1411.205,4.39,22,0.0,-65
J,4395.63,9.25,195,-0.32,-42
J,4400.63,9.34,103,-14.15,-52
J,4395.825,9.37,19,2.23,-52
S2,1388.755,31.0,49,0.0,-127
J,4403.13,9.34,207,12.51,-45
S1,1376.125,4.33,1,0.0,-77
S4,4544.065,4.81,345,4.92,-53
J,4440.63,9.34,197,0.0,-51
J,4405.795,9.16,146,2.13,-51
J,4438.14,9.37,323,-6.52,-47
J,4405.895,9.25,217,-0.35,-37
F,4331.4,1.57,6,0.0,-35
J,4393.12,9.25,194,-1.53,-40
J,4405.61,9.25,196,-0.5,-40
S1,1425.94,4.24,69,0.0,-39
S1,1376.315,226.78,163,0.0,-25
S4,4544.065,5.2,20,-17.84,-57
J,4405.67,9.34,207,12.11,-45
S3,1368.12,245.38,232,0.0,-58
J,4440.55,9.37,307,-18.4,-43
S1,1376.135,226.21,107,0.0,-11
S4,4544.075,4.81,331,-1.15,-46
J,4403.375,9.25,196,-0.5,-40
S2,1388.85,301.3,311,0.0,-127
J,4398.345,9.34,211,9.8,-46
S4,4544.065,5.2,2,-7.01,-47
J,4400.56,9.16,157,3.4,-56
J,4405.815,9.25,214,-1.42,-37
S1,1425.93,4.33,341,0.0,-78
S3,1411.195,4.51,330,0.0,-57
S3,1411.135,4.3,34,0.0,-56
S4,4544.065,5.2,29,-16.76,-38
J,4395.52,9.25,194,-43.89,-32
F,4331.45,1.6,221,0.0,-58
J,4398.17,9.34,207,11.43,-45
S4,4544.065,5.2,27,-12.51,-40
J,4395.57,9.34,326,2.66,-47
J,4393.12,9.34,328,2.66,-47
J,4398.1,9.25,202,-6.02,-38
S1,1375.92,4.33,344,0.0,-54
S3,1368.11,245.14,25,0.0,-50
J,4400.805,9.37,149,12.68,-47
J,4393.14,9.34,118,-7.26,-45
S1,1426.195,236.35,31,0.0,-34
S4,4544.075,5.05,359,0.0,-51
S3,1411.145,4.39,134,0.0,-38
J,4438.06,9.37,307,-16.29,-44
J,4398.08,9.25,214,-1.4,-37
S1,1426.04,4.24,340,0.0,-54
S3,1368.11,245.38,250,0.0,-66
S3,1368.01,245.32,35,0.0,-68
S3,1411.165,4.48,74,0.0,-47
J,4400.94,9.34,207,11.43,-45
J,4403.07,9.25,217,-0.35,-37
S4,4544.085,5.2,29,-15.74,-38
J,4403.345,9.37,265,29.7,-31
J,4395.57,9.37,249,25.57,-32
J,4408.12,9.25,175,-37.68,-32
J,4408.215,9.25,189,0.0,-43
J,4405.63,9.37,249,25.57,-32
J,4398.07,9.25,194,-1.53,-40
F,4331.45,1.6,223,0.0,-58
J,4448.15,9.37,320,-7.8,-46
J,4393.15,9.34,320,-7.88,-37
J,4403.14,9.25,197,-3.79,-38
J,4448.12,9.37,313,-19.96,-43
J,4408.03,9.25,204,-30.65,-34
J,4393.17,9.16,146,3.4,-51
S1,1376.34,4.18,6,0.0,-60
S4,4544.055,5.05,359,0.0,-50
F,4331.255,1.6,353,0.0,-41
S4,4544.085,5.2,15,-2.22,-43
F,4330.735,1.66,138,0.0,-16
S3,1411.215,4.33,19,0.0,-52
J,4403.1,9.25,202,-3.62,-38
S3,1368.11,245.14,351,0.0,-67
S3,1368.13,245.32,168,0.0,-51
S3,1404.095,4.3,209,0.0,-35
